InvoiceNo,Quantity,InvoiceDate,CustomerID,Country,StockCode,Description,UnitPrice
548565,19,2010-12-18T21:30,14094,Italy,82849U,PLASTIC BOTTLE,7.50
548567,20,2011-01-12T16:10,17667,Italy,15746T,WHITE METAL LANTERN,24.76
548568,2,2010-12-31T00:40,18449,Italy,14823Z,WHITE METAL LANTERN,15.09
548581,11,2011-01-05T09:14,17463,Italy,67962P,CREAM CUPID HEARTS COAT HANGER,14.86
548583,8,2011-01-24T18:21,15476,Italy,35659U,FRUIT & VEG STORAGE BASKET,4.41
548584,9,2010-12-28T12:49,12423,Italy,68432M,FRUIT & VEG STORAGE BASKET,9.97
548587,18,2010-12-25T19:43,11187,Italy,96581A,FRUIT & VEG STORAGE BASKET,2.56
548590,11,2011-01-08T03:55,17206,Italy,66974X,WOODEN TRAY,4.24
548591,2,2011-01-20T17:25,14495,Italy,25983E,CREAM CUPID HEARTS COAT HANGER,13.34
548591,12,2011-01-17T12:51,17258,Italy,56165U,WOODEN TRAY,5.19
548592,20,2010-12-11T23:30,15231,Italy,22782Z,WHITE METAL LANTERN,16.94
548598,15,2010-12-15T20:27,13507,Italy,58569K,CREAM CUPID HEARTS COAT HANGER,19.06
548600,19,2011-01-23T11:30,16011,Italy,17756S,FRUIT & VEG STORAGE BASKET,12.66
548602,18,2011-01-17T08:50,13406,Italy,82147C,FOOD STORAGE CONTAINER,7.32
548603,4,2011-01-30T10:27,16104,Italy,31352F,PLASTIC BOTTLE,2.06
548604,13,2010-12-03T04:31,17070,Italy,82395M,PLASTIC BOTTLE,24.47
548605,8,2010-12-12T16:46,19907,Italy,56475S,FRUIT & VEG STORAGE BASKET,24.03
548606,11,2011-01-01T03:26,13727,Italy,54983U,WHITE HANGING HEART T-LIGHT HOLDER,8.46
548611,14,2010-12-07T11:40,14320,Italy,86784V,WHITE HANGING HEART T-LIGHT HOLDER,21.01
548613,2,2011-02-05T04:07,16517,Italy,43291M,FOOD STORAGE CONTAINER,16.55
548616,6,2011-01-03T09:49,13812,Italy,11349Y,FOOD STORAGE CONTAINER,23.10
548616,15,2011-01-01T15:28,10719,Italy,41444H,FRUIT & VEG STORAGE BASKET,8.88
548616,19,2010-12-04T14:26,18444,Italy,91670A,CREAM CUPID HEARTS COAT HANGER,16.74
548617,20,2011-01-18T12:11,12490,Italy,19907R,WHITE HANGING HEART T-LIGHT HOLDER,10.11
548618,10,2011-02-04T09:30,18316,Italy,89882K,WHITE METAL LANTERN,6.14
548619,8,2011-01-19T20:01,17941,Italy,54439X,PLASTIC BOTTLE,11.99
548620,8,2011-02-06T16:40,17412,Italy,34283W,WOODEN TRAY,15.49
548621,11,2010-12-28T20:38,11814,Italy,90148C,FRUIT & VEG STORAGE BASKET,6.36
548626,5,2011-01-08T06:29,17085,Italy,86509M,WOODEN TRAY,22.21
548628,10,2011-01-27T03:18,16476,Italy,60542I,CREAM CUPID HEARTS COAT HANGER,15.62
548629,16,2011-01-08T12:38,10068,Italy,65252F,GLASS JAR,24.50
548629,16,2011-01-11T15:22,11630,Italy,52171G,FRUIT & VEG STORAGE BASKET,13.78
548630,18,2011-01-09T10:25,15890,Italy,51050D,WOODEN TRAY,24.33
548632,18,2011-01-21T05:48,13281,Italy,67600U,WOODEN TRAY,19.82
548633,3,2011-01-20T13:21,16385,Italy,99792N,FRUIT & VEG STORAGE BASKET,23.52
548634,3,2011-01-16T11:05,14188,Italy,12420R,WOODEN TRAY,9.89
548635,19,2010-12-01T17:26,19989,Italy,44092D,FRUIT & VEG STORAGE BASKET,8.11
548639,6,2011-02-06T20:25,17463,Italy,70642V,FRUIT & VEG STORAGE BASKET,23.53
548640,4,2010-12-13T11:26,19515,Italy,41437J,GLASS JAR,8.41
548641,9,2010-12-05T00:44,16521,Italy,59374H,FRUIT & VEG STORAGE BASKET,12.40
548642,9,2010-12-11T08:49,13926,Italy,31478M,WOODEN TRAY,21.72
548645,18,2011-01-01T18:31,10405,Italy,62746H,WOODEN TRAY,0.64
548647,4,2011-02-07T05:48,18676,Italy,61886T,FRUIT & VEG STORAGE BASKET,18.26
548648,19,2011-01-06T20:19,11321,Italy,53544P,PLASTIC BOTTLE,14.24
548649,11,2011-01-01T17:10,14946,Italy,77883G,GLASS JAR,11.21
548652,18,2011-01-04T04:13,17895,Italy,65016O,WHITE METAL LANTERN,6.77
548658,2,2011-01-26T02:46,13306,Italy,52340F,GLASS JAR,16.01
548658,2,2011-01-14T13:52,15657,Italy,15561H,WHITE HANGING HEART T-LIGHT HOLDER,3.40
548659,4,2010-12-30T08:13,10919,Italy,37430J,WHITE METAL LANTERN,17.39
548659,14,2010-12-17T02:03,19337,Italy,81744C,WHITE METAL LANTERN,22.25
548659,5,2010-12-08T19:45,16104,Italy,66150S,FOOD STORAGE CONTAINER,19.87
548660,16,2011-01-29T08:22,19851,Italy,43437S,PLASTIC BOTTLE,16.97
548663,1,2011-01-26T21:01,14417,Italy,21234H,WHITE METAL LANTERN,8.10
548664,5,2011-01-26T22:01,11937,Italy,99474R,PLASTIC BOTTLE,6.22
548665,11,2010-12-31T08:58,17586,Italy,67564K,FOOD STORAGE CONTAINER,10.77
548667,4,2010-12-04T20:31,11826,Italy,32371N,FRUIT & VEG STORAGE BASKET,22.36
548667,17,2010-12-07T02:51,13252,Italy,58740X,FOOD STORAGE CONTAINER,13.81
548668,8,2010-12-06T03:56,10882,Italy,97163I,FOOD STORAGE CONTAINER,17.88
548681,6,2010-12-29T07:40,14083,Italy,99005O,FOOD STORAGE CONTAINER,21.19
548682,8,2011-01-24T22:42,12840,Italy,79279T,GLASS JAR,15.41
548682,13,2010-12-15T04:22,14370,Italy,66221I,WHITE METAL LANTERN,13.19
548682,15,2010-12-26T10:21,11907,Italy,30825E,FOOD STORAGE CONTAINER,9.87
548685,1,2011-01-13T15:07,19442,Italy,95491O,FRUIT & VEG STORAGE BASKET,12.11
548690,18,2010-12-17T00:45,15360,Italy,78817A,CREAM CUPID HEARTS COAT HANGER,21.32
548691,16,2011-02-06T14:18,15042,Italy,25851W,FRUIT & VEG STORAGE BASKET,1.83
548691,6,2011-02-04T22:21,18761,Italy,10058R,FOOD STORAGE CONTAINER,6.83
548691,4,2010-12-23T21:51,17958,Italy,55049M,WHITE HANGING HEART T-LIGHT HOLDER,14.25
548692,14,2010-12-19T16:43,17642,Italy,46531Y,GLASS JAR,6.64
548693,2,2010-12-24T19:41,18130,Italy,25506H,WHITE HANGING HEART T-LIGHT HOLDER,10.24
548693,9,2011-01-19T10:05,10075,Italy,53648V,WOODEN TRAY,20.54
548694,15,2011-02-04T17:07,18094,Italy,67244H,CREAM CUPID HEARTS COAT HANGER,23.60
548695,4,2011-01-10T00:44,14586,Italy,54312M,PLASTIC BOTTLE,4.95
548698,18,2011-01-03T11:02,14919,Italy,26766M,PLASTIC BOTTLE,10.64
548698,1,2010-12-16T07:24,17524,Italy,80648J,WHITE METAL LANTERN,18.04
548699,5,2011-01-09T19:44,19989,Italy,28262X,WOODEN TRAY,9.16
548701,10,2011-01-12T01:35,11853,Italy,22444L,PLASTIC BOTTLE,2.75
548706,14,2011-01-20T13:05,12379,Italy,84627P,FOOD STORAGE CONTAINER,3.41
548707,15,2010-12-24T05:18,16844,Italy,62390T,WHITE HANGING HEART T-LIGHT HOLDER,17.27
548710,9,2010-12-26T00:52,17796,Italy,20702O,FRUIT & VEG STORAGE BASKET,7.34
548710,3,2011-01-11T04:26,11171,Italy,99178H,WHITE HANGING HEART T-LIGHT HOLDER,19.58
548713,11,2010-12-08T19:55,19503,Italy,45603P,WOODEN TRAY,13.67
548722,12,2010-12-19T11:22,18421,Italy,91065Q,CREAM CUPID HEARTS COAT HANGER,3.52
548723,13,2011-01-20T10:07,14972,Italy,42834U,PLASTIC BOTTLE,12.09
548729,13,2010-12-21T20:32,18492,Italy,26307Y,FOOD STORAGE CONTAINER,17.35
548729,17,2011-02-06T17:35,17638,Italy,41202F,WOODEN TRAY,15.59
548729,5,2010-12-25T15:02,19426,Italy,78867Y,FRUIT & VEG STORAGE BASKET,13.34
548730,19,2011-01-14T04:23,17136,Italy,51713M,FRUIT & VEG STORAGE BASKET,5.81
548731,15,2011-01-22T19:04,15696,Italy,95218B,GLASS JAR,16.35
548731,14,2010-12-28T16:40,13525,Italy,48610D,FOOD STORAGE CONTAINER,11.40
548733,3,2010-12-21T20:21,14788,Italy,17038I,FOOD STORAGE CONTAINER,6.21
548734,10,2011-01-24T21:05,14330,Italy,18529X,WHITE HANGING HEART T-LIGHT HOLDER,18.73
548736,16,2011-01-25T18:26,19426,Italy,86083J,WOODEN TRAY,4.77
548736,14,2010-12-17T01:53,11578,Italy,38994P,FOOD STORAGE CONTAINER,20.28
548741,16,2010-12-27T18:27,18204,Italy,93756V,CREAM CUPID HEARTS COAT HANGER,0.95
548743,2,2010-12-06T13:19,11464,Italy,36673T,GLASS JAR,9.28
548743,7,2011-01-24T09:10,16592,Italy,94310C,WHITE HANGING HEART T-LIGHT HOLDER,10.03
548746,6,2011-02-05T03:15,13608,Italy,49589I,CREAM CUPID HEARTS COAT HANGER,20.53
548746,5,2011-01-25T06:38,13005,Italy,17589X,WHITE METAL LANTERN,15.75
548748,1,2011-01-22T08:01,14359,Italy,94228X,FRUIT & VEG STORAGE BASKET,23.85
548756,6,2010-12-29T17:40,14459,Italy,40582U,WHITE METAL LANTERN,18.20
548758,14,2011-02-06T12:56,17638,Italy,72690L,PLASTIC BOTTLE,24.03
548759,18,2010-12-20T13:43,12019,Italy,75510O,FRUIT & VEG STORAGE BASKET,8.44
548764,6,2011-01-26T05:17,19515,Italy,20669X,PLASTIC BOTTLE,8.42
548765,3,2011-01-17T13:16,15091,Italy,15690X,WOODEN TRAY,16.28
548768,8,2011-01-16T11:17,13178,Italy,92495H,WHITE METAL LANTERN,18.59
548770,2,2011-02-02T09:29,19365,Italy,54405A,FOOD STORAGE CONTAINER,11.44
548770,18,2011-01-13T07:00,12788,Italy,61735H,WOODEN TRAY,23.30
548773,14,2010-12-07T22:55,16446,Italy,29843Y,WOODEN TRAY,16.10
548774,2,2011-01-06T03:24,16607,Italy,33805M,WHITE HANGING HEART T-LIGHT HOLDER,9.31
548774,7,2010-12-02T16:42,18708,Italy,75349W,FRUIT & VEG STORAGE BASKET,18.90
548779,18,2010-12-20T02:45,18132,Italy,49896A,FOOD STORAGE CONTAINER,13.14
548779,16,2011-01-19T00:56,14486,Italy,18079D,GLASS JAR,17.80
548780,9,2010-12-28T07:21,15265,Italy,22920K,PLASTIC BOTTLE,24.59
548784,6,2011-01-16T00:54,12229,Italy,16926A,WHITE HANGING HEART T-LIGHT HOLDER,17.58
548786,16,2011-01-24T13:21,12574,Italy,52541I,WHITE HANGING HEART T-LIGHT HOLDER,21.36
548787,19,2010-12-20T12:59,11882,Italy,52518U,PLASTIC BOTTLE,6.71
548788,13,2010-12-16T02:54,16315,Italy,21622H,WOODEN TRAY,12.01
548789,19,2010-12-01T19:24,10216,Italy,17819Q,CREAM CUPID HEARTS COAT HANGER,12.73
548791,20,2010-12-29T18:06,13561,Italy,60203A,WOODEN TRAY,10.96
548794,20,2010-12-06T11:14,12019,Italy,78655T,CREAM CUPID HEARTS COAT HANGER,10.67
548796,13,2011-01-23T09:31,10297,Italy,41615S,WHITE HANGING HEART T-LIGHT HOLDER,17.36
548797,6,2010-12-05T00:13,18847,Italy,74179W,WOODEN TRAY,16.28
548797,8,2010-12-08T14:20,14316,Italy,93683F,WHITE METAL LANTERN,17.49
548805,16,2011-01-14T15:20,16667,Italy,94128L,GLASS JAR,11.33
548807,20,2010-12-20T03:17,12762,Italy,16080L,WOODEN TRAY,11.90
548809,14,2011-02-03T11:01,14337,Italy,84615J,FRUIT & VEG STORAGE BASKET,8.20
548812,18,2011-02-02T21:57,10747,Italy,64983D,FOOD STORAGE CONTAINER,10.98
548815,13,2011-01-15T15:26,14553,Italy,92866Z,WHITE HANGING HEART T-LIGHT HOLDER,24.79
548815,8,2011-01-04T18:07,14434,Italy,41632D,GLASS JAR,18.44
548816,18,2010-12-22T23:39,16264,Italy,95513E,WOODEN TRAY,4.47
548816,11,2010-12-25T08:20,10838,Italy,99667G,WHITE HANGING HEART T-LIGHT HOLDER,5.74
548817,18,2010-12-10T07:12,19874,Italy,36335Y,PLASTIC BOTTLE,12.79
548818,14,2010-12-09T08:18,19814,Italy,16006I,WHITE HANGING HEART T-LIGHT HOLDER,8.14
548819,6,2010-12-05T21:34,13928,Italy,63176W,WOODEN TRAY,20.48
548819,19,2011-01-09T19:34,16103,Italy,53836S,FRUIT & VEG STORAGE BASKET,18.41
548819,11,2011-01-21T18:12,14119,Italy,79704S,PLASTIC BOTTLE,8.75
548820,4,2010-12-28T01:08,12182,Italy,54109A,GLASS JAR,20.27
548825,19,2010-12-16T02:23,10405,Italy,48024W,FRUIT & VEG STORAGE BASKET,1.40
548826,3,2010-12-11T13:42,19939,Italy,72009V,GLASS JAR,10.31
548826,19,2010-12-04T00:33,19503,Italy,14746O,GLASS JAR,16.66
548827,16,2011-01-31T14:28,12442,Italy,72953D,GLASS JAR,17.78
548829,20,2010-12-05T01:49,12127,Italy,74541K,FOOD STORAGE CONTAINER,12.48
548830,15,2010-12-26T13:17,10937,Italy,54015O,FOOD STORAGE CONTAINER,2.03
548833,18,2011-02-03T22:30,14370,Italy,38940T,PLASTIC BOTTLE,21.78
548834,6,2011-01-29T16:42,13378,Italy,50220U,WOODEN TRAY,3.80
548834,2,2010-12-23T20:08,15360,Italy,92205I,GLASS JAR,23.67
548838,12,2010-12-15T19:13,15619,Italy,18905E,GLASS JAR,12.89
548840,4,2011-01-24T09:29,19146,Italy,58172J,CREAM CUPID HEARTS COAT HANGER,13.34
548841,12,2011-01-29T23:32,18250,Italy,70409Z,CREAM CUPID HEARTS COAT HANGER,15.24
548845,13,2010-12-28T08:39,18130,Italy,78093R,PLASTIC BOTTLE,7.07
548845,16,2010-12-17T21:48,19245,Italy,36113L,FRUIT & VEG STORAGE BASKET,16.03
548855,6,2011-02-06T13:23,15268,Italy,63441Q,PLASTIC BOTTLE,17.13
548855,2,2011-01-10T02:48,15782,Italy,66237A,WHITE HANGING HEART T-LIGHT HOLDER,19.16
548859,10,2010-12-16T01:37,10882,Italy,98457P,WOODEN TRAY,22.80
548860,7,2011-01-03T14:39,15020,Italy,44706N,PLASTIC BOTTLE,14.34
548861,10,2010-12-22T07:43,12584,Italy,55682V,WHITE HANGING HEART T-LIGHT HOLDER,14.37
548863,2,2010-12-26T10:58,15925,Italy,15172T,WHITE HANGING HEART T-LIGHT HOLDER,1.27
548866,6,2010-12-20T23:11,11506,Italy,84082M,GLASS JAR,5.11
548869,16,2011-01-20T11:55,16793,Italy,56986H,FOOD STORAGE CONTAINER,2.20
548870,16,2011-01-28T18:31,15471,Italy,64950G,FOOD STORAGE CONTAINER,20.45
548873,20,2011-02-05T04:17,17753,Italy,80911W,GLASS JAR,9.61
548874,3,2011-02-05T00:52,19235,Italy,28083I,CREAM CUPID HEARTS COAT HANGER,3.32
548880,19,2011-02-01T04:40,18871,Italy,83096L,PLASTIC BOTTLE,15.50
548886,17,2010-12-02T08:43,19245,Italy,42984V,WHITE HANGING HEART T-LIGHT HOLDER,19.28
548887,16,2011-01-27T09:41,15265,Italy,15096I,CREAM CUPID HEARTS COAT HANGER,2.30
548888,9,2011-01-08T14:34,10882,Italy,55501T,FRUIT & VEG STORAGE BASKET,2.00
548888,5,2010-12-20T22:17,16500,Italy,17390K,CREAM CUPID HEARTS COAT HANGER,5.77
548891,17,2010-12-10T11:32,12285,Italy,62541P,FRUIT & VEG STORAGE BASKET,20.77
548893,16,2010-12-04T16:26,14486,Italy,69187Z,WOODEN TRAY,16.19
548893,10,2011-01-02T21:56,11632,Italy,47711N,WHITE HANGING HEART T-LIGHT HOLDER,12.48
548898,2,2011-01-28T19:08,13961,Italy,22706G,GLASS JAR,21.67
548898,4,2011-01-03T02:24,16574,Italy,84336S,FOOD STORAGE CONTAINER,2.86
548899,7,2010-12-19T06:42,12182,Italy,47501I,FRUIT & VEG STORAGE BASKET,3.16
548903,6,2011-02-07T19:05,13815,Italy,90598J,FOOD STORAGE CONTAINER,14.84
548904,7,2011-01-03T12:00,18316,Italy,58863Q,PLASTIC BOTTLE,15.74
548905,20,2010-12-20T14:35,13731,Italy,63515J,FRUIT & VEG STORAGE BASKET,21.21
548909,4,2011-01-19T04:43,17178,Italy,19775I,GLASS JAR,13.86
548911,13,2011-01-14T01:59,13468,Italy,41990R,GLASS JAR,19.92
548914,9,2011-01-22T12:16,16291,Italy,34727A,PLASTIC BOTTLE,23.04
548915,4,2010-12-18T23:19,13168,Italy,52468E,CREAM CUPID HEARTS COAT HANGER,4.85
548917,7,2011-02-06T03:01,10398,Italy,32550Q,WHITE METAL LANTERN,5.74
548918,2,2010-12-17T21:55,16550,Italy,60524Z,GLASS JAR,9.17
548919,5,2010-12-07T16:41,14937,Italy,29906R,WHITE METAL LANTERN,7.41
548919,13,2010-12-08T05:25,10606,Italy,12023V,CREAM CUPID HEARTS COAT HANGER,11.48
548922,19,2010-12-22T21:35,17315,Italy,98346B,WHITE METAL LANTERN,21.11
548922,5,2011-01-08T16:26,13103,Italy,20944O,FOOD STORAGE CONTAINER,7.09
548922,10,2010-12-23T14:29,17975,Italy,79770Q,WHITE HANGING HEART T-LIGHT HOLDER,16.43
548924,12,2011-02-01T00:50,14747,Italy,99586Z,PLASTIC BOTTLE,15.58
548925,6,2010-12-19T21:17,12442,Italy,77095K,WHITE HANGING HEART T-LIGHT HOLDER,18.95
548925,20,2011-01-20T15:31,14130,Italy,72979T,WHITE HANGING HEART T-LIGHT HOLDER,9.18
548926,9,2010-12-28T16:29,18212,Italy,20483L,WHITE HANGING HEART T-LIGHT HOLDER,22.44
548928,19,2010-12-20T14:21,12097,Italy,10338C,WOODEN TRAY,17.56
548928,17,2011-01-30T09:15,13967,Italy,16214O,FOOD STORAGE CONTAINER,19.53
548929,3,2010-12-17T14:29,17980,Italy,21595O,FRUIT & VEG STORAGE BASKET,2.97
548930,9,2010-12-13T05:00,11445,Italy,73260J,WHITE HANGING HEART T-LIGHT HOLDER,21.22
548931,10,2011-01-18T21:48,13736,Italy,21807O,FRUIT & VEG STORAGE BASKET,9.60
548934,3,2010-12-27T22:57,10082,Italy,79439T,WHITE METAL LANTERN,23.28
548938,7,2011-01-28T23:32,15756,Italy,54806H,CREAM CUPID HEARTS COAT HANGER,8.88
548938,6,2011-01-06T11:27,11650,Italy,92487D,PLASTIC BOTTLE,21.82
548938,6,2010-12-15T03:50,16897,Italy,55971H,WHITE METAL LANTERN,19.46
548940,15,2011-01-18T16:44,13048,Italy,34963T,WHITE METAL LANTERN,19.67
548941,9,2011-02-04T06:07,19047,Italy,79718M,FOOD STORAGE CONTAINER,19.49
548943,7,2010-12-07T16:14,10922,Italy,74235O,WHITE METAL LANTERN,10.86
548944,14,2011-01-01T06:49,12748,Italy,99340I,PLASTIC BOTTLE,14.93
548945,4,2011-02-02T21:39,14349,Italy,72989Z,WHITE HANGING HEART T-LIGHT HOLDER,19.58
548945,18,2010-12-30T03:25,15476,Italy,90793R,CREAM CUPID HEARTS COAT HANGER,24.52
548946,11,2011-02-08T00:52,19475,Italy,48406F,GLASS JAR,12.03
548947,3,2011-01-14T14:34,14572,Italy,88704S,PLASTIC BOTTLE,23.83
548949,2,2011-01-23T07:42,16796,Italy,67623A,PLASTIC BOTTLE,18.88
548953,12,2011-01-20T07:03,14130,Italy,61741P,FRUIT & VEG STORAGE BASKET,20.78
548954,13,2010-12-16T12:09,10750,Italy,64006V,FOOD STORAGE CONTAINER,20.41
548954,2,2011-01-17T13:00,14280,Italy,41791J,FOOD STORAGE CONTAINER,17.08
548957,17,2011-01-08T09:33,18123,Italy,78670B,FRUIT & VEG STORAGE BASKET,21.48
548960,1,2010-12-05T06:46,11870,Italy,53757J,FRUIT & VEG STORAGE BASKET,9.63
548960,11,2011-01-12T22:12,15176,Italy,55949H,WHITE METAL LANTERN,23.52
548961,6,2010-12-11T18:41,16912,Italy,92547X,CREAM CUPID HEARTS COAT HANGER,2.19
548962,16,2011-01-21T02:34,12940,Italy,67276B,CREAM CUPID HEARTS COAT HANGER,6.99
548963,6,2011-01-11T21:53,17040,Italy,22471W,FRUIT & VEG STORAGE BASKET,8.54
548964,1,2010-12-16T04:48,16490,Italy,71402V,WOODEN TRAY,14.61
548964,17,2010-12-03T01:06,12267,Italy,78677Y,PLASTIC BOTTLE,8.07
548966,17,2010-12-16T06:29,18673,Italy,58449N,FOOD STORAGE CONTAINER,12.58
548967,6,2011-01-11T05:19,13985,Italy,97374S,FRUIT & VEG STORAGE BASKET,19.74
548969,1,2010-12-27T13:09,12047,Italy,82181P,WHITE HANGING HEART T-LIGHT HOLDER,20.38
548974,2,2010-12-20T14:37,12123,Italy,30960G,GLASS JAR,10.85
548974,15,2010-12-05T20:36,13071,Italy,66495K,WHITE HANGING HEART T-LIGHT HOLDER,3.24
548975,7,2011-02-01T11:18,15828,Italy,54271U,CREAM CUPID HEARTS COAT HANGER,15.90
548976,19,2010-12-04T22:41,11937,Italy,35503N,FOOD STORAGE CONTAINER,5.23
548977,5,2011-01-06T00:27,18030,Italy,96692O,WOODEN TRAY,10.17
548977,19,2010-12-20T22:55,15036,Italy,68891Q,WOODEN TRAY,9.61
548979,14,2010-12-04T11:00,12147,Italy,48182U,FOOD STORAGE CONTAINER,9.84
548979,10,2011-02-01T21:35,15102,Italy,77911Z,GLASS JAR,12.85
548980,15,2010-12-16T21:57,15230,Italy,48893R,PLASTIC BOTTLE,6.53
548981,11,2011-01-24T17:46,16403,Italy,10517H,WHITE HANGING HEART T-LIGHT HOLDER,23.41
548981,4,2010-12-31T12:33,13406,Italy,33352R,GLASS JAR,5.94
548984,4,2011-01-20T06:50,10075,Italy,40873P,WHITE HANGING HEART T-LIGHT HOLDER,3.09
548986,17,2010-12-26T23:37,14992,Italy,82278M,WOODEN TRAY,4.09
548987,16,2011-01-05T13:01,13954,Italy,17782U,PLASTIC BOTTLE,19.02
548987,14,2011-01-16T03:23,10546,Italy,76984W,CREAM CUPID HEARTS COAT HANGER,2.27
548994,16,2011-01-01T15:04,11249,Italy,49477W,PLASTIC BOTTLE,0.71
548994,9,2011-01-18T11:06,12207,Italy,78872J,GLASS JAR,24.80
548995,8,2010-12-09T19:55,15268,Italy,50120J,PLASTIC BOTTLE,1.96
548997,15,2011-01-23T23:12,12490,Italy,83323M,CREAM CUPID HEARTS COAT HANGER,20.32
549000,4,2010-12-05T01:36,14373,Italy,31321T,FRUIT & VEG STORAGE BASKET,17.06
549001,20,2011-02-06T11:24,13982,Italy,64448X,FOOD STORAGE CONTAINER,10.25
549002,1,2011-02-03T04:26,17994,Italy,16548V,WHITE HANGING HEART T-LIGHT HOLDER,15.56
549003,15,2010-12-05T09:11,12928,Italy,58432V,CREAM CUPID HEARTS COAT HANGER,3.00
549004,10,2010-12-25T02:23,10260,Italy,73108G,WHITE METAL LANTERN,14.26
549004,19,2010-12-16T01:46,16697,Italy,21742Y,GLASS JAR,22.97
549005,7,2010-12-30T21:38,12083,Italy,84960T,GLASS JAR,3.32
549007,16,2011-01-17T16:58,13780,Italy,93612Q,GLASS JAR,10.71
549007,13,2011-01-25T05:29,16776,Italy,79031F,WHITE METAL LANTERN,16.78
549007,6,2010-12-19T07:09,14316,Italy,42812S,FRUIT & VEG STORAGE BASKET,22.24
549008,1,2011-01-03T21:50,14661,Italy,61827C,GLASS JAR,10.76
549012,15,2011-01-14T15:44,16495,Italy,10615N,WOODEN TRAY,8.98
549015,6,2010-12-08T10:42,16498,Italy,17622M,CREAM CUPID HEARTS COAT HANGER,22.06
549017,2,2010-12-21T22:59,13583,Italy,64299J,GLASS JAR,12.65
549019,11,2011-01-11T00:41,13386,Italy,63926J,CREAM CUPID HEARTS COAT HANGER,23.14
549020,8,2010-12-14T21:45,14520,Italy,28529O,PLASTIC BOTTLE,0.61
549021,16,2011-01-08T06:02,12172,Italy,72069Q,WOODEN TRAY,10.85
549022,16,2010-12-14T08:31,11435,Italy,70970P,WHITE METAL LANTERN,10.02
549023,11,2010-12-28T10:54,17101,Italy,61057P,GLASS JAR,10.51
549024,9,2010-12-01T16:26,11107,Italy,21485X,WOODEN TRAY,20.65
549029,1,2010-12-28T02:04,16663,Italy,19666I,WHITE METAL LANTERN,16.73
549031,16,2010-12-05T14:51,14376,Italy,73117E,WHITE HANGING HEART T-LIGHT HOLDER,4.33
549033,14,2011-02-03T22:26,18204,Italy,93898H,PLASTIC BOTTLE,8.88
549036,11,2010-12-24T00:29,18673,Italy,65216W,FRUIT & VEG STORAGE BASKET,20.14
549037,13,2010-12-27T20:58,12899,Italy,84664B,PLASTIC BOTTLE,22.99
549041,14,2011-01-13T08:42,10689,Italy,13185P,FRUIT & VEG STORAGE BASKET,24.72
549042,10,2011-01-06T07:53,16957,Italy,96351B,WHITE HANGING HEART T-LIGHT HOLDER,2.12
549043,16,2010-12-27T11:23,18708,Italy,72987O,WHITE METAL LANTERN,23.23
549045,1,2011-02-01T19:12,13516,Italy,39374V,GLASS JAR,6.65
549045,18,2010-12-08T03:41,19460,Italy,89170C,PLASTIC BOTTLE,14.92
549046,13,2010-12-24T04:13,19075,Italy,61913W,WHITE HANGING HEART T-LIGHT HOLDER,13.72
549049,7,2011-01-30T09:01,17085,Italy,55983M,PLASTIC BOTTLE,7.89
549051,13,2011-01-08T19:43,13058,Italy,69703C,WHITE HANGING HEART T-LIGHT HOLDER,15.58
549054,20,2010-12-02T03:51,10400,Italy,26865Y,FRUIT & VEG STORAGE BASKET,22.40
549056,10,2010-12-30T22:24,12148,Italy,95693J,GLASS JAR,14.98
549056,17,2010-12-04T07:13,11037,Italy,25972F,FOOD STORAGE CONTAINER,0.56
549057,12,2011-01-21T05:46,10225,Italy,13070L,CREAM CUPID HEARTS COAT HANGER,24.24
549063,6,2010-12-11T01:18,16408,Italy,90632P,WHITE METAL LANTERN,20.76
549064,14,2011-01-07T00:45,13843,Italy,75607X,FOOD STORAGE CONTAINER,13.91
549065,1,2011-02-08T08:49,18596,Italy,98458I,GLASS JAR,11.94
549072,16,2011-01-27T07:45,14204,Italy,88154U,WOODEN TRAY,21.85
549072,2,2011-01-22T05:06,16793,Italy,89620N,PLASTIC BOTTLE,6.31
549073,18,2010-12-07T20:33,11004,Italy,36279G,PLASTIC BOTTLE,1.59
549074,7,2011-01-15T09:57,19885,Italy,36028P,PLASTIC BOTTLE,12.07
549076,9,2011-01-26T10:59,10154,Italy,36179Q,CREAM CUPID HEARTS COAT HANGER,19.88
549079,6,2010-12-30T15:42,15868,Italy,12233X,WOODEN TRAY,9.99
549079,2,2010-12-21T14:05,17583,Italy,11540F,GLASS JAR,14.25
549079,6,2011-01-16T04:34,17581,Italy,30859V,GLASS JAR,16.26
549079,13,2010-12-15T09:05,19577,Italy,64955I,FOOD STORAGE CONTAINER,24.78
549084,2,2010-12-19T22:30,13788,Italy,33313X,WHITE METAL LANTERN,21.79
549086,2,2011-02-06T19:49,19337,Italy,17296V,FRUIT & VEG STORAGE BASKET,7.54
549088,4,2011-01-09T03:33,12019,Italy,32589Q,FRUIT & VEG STORAGE BASKET,21.50
549090,5,2010-12-13T18:23,12285,Italy,15068A,WHITE METAL LANTERN,23.93
549090,5,2010-12-20T07:55,13020,Italy,35742O,WHITE METAL LANTERN,21.77
549091,19,2010-12-25T09:07,13780,Italy,14884D,WHITE METAL LANTERN,10.44
549092,3,2010-12-28T22:30,14417,Italy,39015R,WHITE METAL LANTERN,24.76
549093,7,2010-12-03T01:06,11944,Italy,35864G,WOODEN TRAY,11.12
